name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Jamaica Medical Clinic,Lt4qYE1GCBQ,10366,LDPAHGr7qUm,Jamaica Medical Clinic,,NA,NA,,POINT,"[36.87211,-0.48219]",,NA,NA,NA,NA
East Gem Ward,nUVin4tYKY2,,iK2Jk2AxhlD,East Gem Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kithayoni Medical Clinic,QeLIHT8L5NL,12352,W5KRNT7qwnJ,Kithayoni Medical Clinic,,NA,NA,,POINT,"[37.2651,-1.49656]",,NA,NA,NA,NA
Losam Dispensary,V8wGvnE7bZ5,16369,AXu2vRnnxOt,Losam Dispensary,,NA,NA,,POINT,"[35.05487,1.78654]",,NA,NA,NA,NA
Mbuta Community Health Unit,DWnDb7oLZTI,602240,DkqZGBy1IPy,Mbuta CHU,,NA,NA,,POINT,"[39.66123,-4.05077]",,NA,NA,NA,NA
Ngelani Dispensary,HAa226rMJDt,18686,fgZAe9zffHF,Ngelani dispensary,,NA,NA,,POINT,"[38.27231,-1.38585]",,NA,NA,NA,NA
Katilu Sub County Hospital,LXsaR9BQim1,14818,XtEn1yMSsKf,Katilu Sub County Hospital,,NA,NA,Katilu is on a New management.,POINT,"[35.5503,2.37529]",,NA,NA,NA,NA
Hola District Hospital,xKMnsppaRLE,11411,Fuc7wSQ4gkN,Hola District Hospital,,NA,NA,,POINT,"[40.03025,-1.4988]",,NA,NA,NA,NA
Mataka Dispensary,mPwh9zI4y7M,12480,WJLrTzwzXNb,Mataka Dispensary,,NA,NA,,POINT,"[38.18276,-0.4294]",,NA,NA,NA,NA
Golf Course Community Health Unit,xHYnB3zywxL,601608,mu9d9jNXA6Y,Golf Course CHU,Community Unit,NA,NA,,POINT,"[36.80317,-1.30793]",,NA,NA,NA,NA
Danaba Health Centre,Hc9THCwSYcM,13322,b1Z4WVS2owC,Danaba Health Centre,,NA,NA,,POINT,"[39.78288,3.33795]",,NA,NA,NA,NA
Ex Lewa Dispensary,TAkDgxy4P6i,12006,jhoqnpxdZY7,Ex Lewa Dispensary,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Buuri Sub County,xN5aPo4ZOIt,429,Y52XNJ50hYb,Buuri,,NA,NA,Separate from Imenti north of Meru County,NONE,,,NA,NA,NA,NA
Ibanchore Community Unit,DxZjt1whNrF,,dTKM4VbCSvA,Ibanchore Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Nauruoro Community Unity,FadTecIjuCw,,lhyRFPWc313,.NC.U,,NA,NA,,NONE,,,NA,NA,NA,NA
Baraa VCT,q2BHJPYY8RA,16692,wC4nO2SVsQH,Baraa VCT,,NA,NA,,NONE,,,NA,NA,NA,NA
Babadogo Health Centre,obSn4iRC7wn,12876,OObzseEJrMs,Babadogo Health Centre,,NA,NA,,POINT,"[36.88416,-1.2441]",,NA,NA,NA,NA
Kamuchege Dispensary,fnrV3JJI9Uc,17261,rq7Y1sxGfgN,Kamuchege Dispensary,,NA,NA,,POINT,"[36.78885,-1.02914]",,NA,NA,NA,NA
Got Kachola Dispensary,H8zbf1TS3qy,19928,wQeQqCSAjRy,Got Kachola dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Bilbil Dispensary,OWYJzhfJmXs,21463,vKo6mot8397,Bilbil Dispensary,,NA,NA,,POINT,"[39.9979,-1.50664]",,NA,NA,NA,NA
Tungutu Health Centre,CtVVIjBzLkX,12812,ENDuWpU74vp,Tungutu HC,,NA,NA,,POINT,"[37.98204,-1.37158]",,NA,NA,NA,NA
Mbiriri Catholic Dispensary,L6hkKYSFs58,10713,zaU3Wr5KwCY,Mbiriri Catholic Disp,,NA,NA,,POINT,"[37.08431,-0.32252]",,NA,NA,NA,NA
Wanainchi Jamii Materinty and Nursing Home,eB08o18tqcY,15770,pp24Rb9gQ9W,Wanainchi Jamii M & NH,,NA,NA,,POINT,"[36.74899,-1.39602]",,NA,NA,NA,NA
MOSOP COMMUNITY UNIT,XLhiWeIEbmb,,Cm3cjBE7D8g,MOSOP COMMUNITY UNIT,,NA,NA,,NONE,,,NA,NA,NA,NA
Joshua Memorial Mbai Dispensary,ucwNnIOkK0Y,10379,ClOFuXgqcFJ,Joshua Memorial Mbai Disp,Githure shopping centre,NA,NA,,POINT,"[37.41089,-0.44404]",,NA,NA,NA,NA
Tuiyoluk Dispensary,tTxqrz1QCyc,17873,ZDarbsCJmOy,Tuiyoluk Dispensary,,NA,NA,,POINT,"[35.41225,0.53863]",,NA,NA,NA,NA
Maru A Pula Medical Clinic,a254gbnl6Vl,19705,oCDeWaZZImt,Maru A Pula  medical clinic,,NA,NA,,POINT,"[37.12344,-0.4809]",,NA,NA,NA,NA
Mitukuyu B Community Health Unit,H8Hc0M2t6wL,,peV80ofJAWq,Mitukuyu B Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Dugo Health Centre,XNMlwPFTe1J,13330,cGxvLpMCjj9,Dugo Health Centre,,NA,NA,,POINT,"[39.38811,3.45856]",,NA,NA,NA,NA
Marinda B Community Health Unit,rZm05VmDwfP,,xr9cAIgp8RQ,Marinda B Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwambui Community Unit,uyrbB506Zhd,,wW1Dk31v6BI,Mwambui Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Itumbule Disp Community Health Unit,yNsCZ3B6ffk,602089,zrKMjzUOZov,Itumbule Disp CHU,,NA,NA,,POINT,"[37.22899,-1.90923]",,NA,NA,NA,NA
SHINOYI A COMMUNITY HEALTH UNIT,OLSigraIZXw,,dI28kasf8Jj,SHINOYI A COMMUNITY HEALTH UNIT,,NA,NA,,NONE,,,NA,NA,NA,NA
SHIKOMARI A Cu,SaG46v7IZFC,,hUDoz9oxecE,SHIKOMARI A CU,,NA,NA,,NONE,,,NA,NA,NA,NA
Kasikeu A Community Health Unit,dqwYeebrsx2,602090,EUJpFi9eVHO,Kasikeu A CHU,,NA,NA,,POINT,"[37.38233,-1.94705]",,NA,NA,NA,NA
Zombe Medical Clinic,E6bi95QMS2W,20313,fgZAe9zffHF,Zombe Medical Clinic,,NA,NA,,POINT,"[38.24505,-1.44452]",,NA,NA,NA,NA
Munyaka Medical Clinic,M7ABifqVziS,10772,AO0q4JiVIMz,Munyaka Medical Clinic,,NA,NA,,POINT,"[36.9673,-0.47554]",,NA,NA,NA,NA
Shika Adabu (MCM) Dispensary,HqFDy2vEQz6,11785,cFjb7QOxAMu,Shika Adabu  Dispensary,,NA,NA,,POINT,"[39.63764,-4.11271]",,NA,NA,NA,NA
Plateau Community Unit,WDOfj0XbTxM,,RpW4L3sZsvi,Plateau Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Kimachia Dispensary,AOUfiTMGCKi,12315,TEMzqnMqi9A,Kimachia Dispensary,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Moi Ndabi Community Health Unit,XeWA7CZfwTM,601031,I3B5p98nl4j,Moi Ndabi CHU,,NA,NA,,POINT,"[36.2461,-0.80483]",,NA,NA,NA,NA
Rugunga Community Health Unit,IZUWiIRx5gn,600597,KK9ISvjjUvP,Rugunga CHU,,NA,NA,,POINT,"[33.99211,0.05662]",,NA,NA,NA,NA
Kingorani Medical Clinic-Private,UiaSlvLm7pb,,i1bANekmIzQ,Kingorani Medical Clinic-Private,Medical Clinic,NA,NA,,NONE,,,NA,NA,NA,NA
Karading Community Unit,EdEpS24c4J9,,XfoCce2vn0n,Karading Community Unit,Community Unit,NA,NA,,NONE,,,NA,NA,NA,NA
Gatuanyaga Community Health Unit,wrPzdGmyg5T,,T5aOhJBGsf8,Gatuanyaga Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Komo Community Health Unit,WHStKeFoNi2,,lHuuAQl16rT,Komo Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Wellness Care Clinic,Enu4QlZ3Hhf,,KJHG9zDp2UR,Wellness  Care clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Malaba Community Health Unit,pdKrWoJihf2,,lHuuAQl16rT,Malaba Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
House Development Department Community Health Unit,D64uNARU13B,601695,zQh2n2JcWtl,House Development Department CHU,,NA,NA,Functional,POINT,"[36.88843,-1.26013]",,NA,NA,NA,NA
Kwa Mbao Community Health Unit,GdHqK141etr,601696,zQh2n2JcWtl,Kwa Mbao CHU,,NA,NA,Functional,POINT,"[36.88843,-1.26013]",,NA,NA,NA,NA
RUTHANJI  HEALTH COMMUNITY UNIT,UhrD4KbgLnv,,pEK9CiLioEI,RUTHANJI HEALTH  COMMUNITY UNIT,,NA,NA,,NONE,,,NA,NA,NA,NA
Ilalambyu Dispensary,ZEXHT5tJrHU,12083,Apa4iLKG02o,Ilalambyu Dispensary,,NA,NA,,POINT,"[38.07784,-1.06338]",,NA,NA,NA,NA
Mogotio Sub County,k5sxmlXAtIg,748,vvOK1BxTbet,Mogotio,,NA,NA,,NONE,,,NA,NA,NA,NA
Namwela Community Unit,Ar9uXpg4kp3,,YZ5v8e9nVY3,Namwela Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Kajiado County Beyond Zero Campaign Mobile Clinic,xqlJRApdss3,,BLz1HkvvMkA,Kajiado County Beyond Zero Campaign Mobile Clinic,Mobile Clinic,NA,NA,,NONE,,,NA,NA,NA,NA
Mamba Community Dispensary,MRQeZtlocOi,,lijbuerznbA,Mamba Dispensary,,NA,NA,,POINT,"[39.24374,-4.45923]",,NA,NA,NA,NA
Kapkara Dispensary,KdQ70ImWbQi,,dUgf0oEF9if,KD,,NA,NA,,NONE,,,NA,NA,NA,NA
Mbale Rural Health Training Centre,DbCCiO4AXdh,16012,af8ohZ5YbyQ,Mbale Rural Health Traini,SITUATED OPPOSITE MUNG'OMA CHEMIST,NA,NA,,POINT,"[34.72189,0.08033]",,NA,NA,NA,NA
Machengene Dispensary,LWlMLc2kZs4,18970,diFMjWsMQda,Machengene  dispensary,dispensary,NA,NA,,NONE,#N/A,,NA,NA,NA,NA
Eden Medical Clinic,FbQbXJltuGQ,11363,AtSX1b8b5wZ,Eden Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Mbeu Sub-District Hospital,QGDYhPfwBWt,12500,diFMjWsMQda,Mbeu Sub-District Hospita,,NA,NA,,POINT,"[37.81668,0.05874]",,NA,NA,NA,NA
Mwendwa Clinic,Q9o87ELkVyL,12624,rjPvpKtHTus,Mwendwa Clinic,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Nyamathi Community Health Unit,suwC11L2atm,601037,knd7eyfdN8X,Nyamathi CHU,,NA,NA,,POINT,"[36.51243,-0.78064]",,NA,NA,NA,NA
Wakhungu Dispensary,d53GHglMyJQ,16479,nuZowpCKvMd,Wakhungu Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Abdiwaqo Dispensary,s5C6llkVQBR,,FpUMvmJqkG2,Abdiwaqo Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Magena Emesa,C803pEBBFKk,,eZ1lHxSAjET,Magena Emesa,,NA,NA,,NONE,,,NA,NA,NA,NA
Ndege Community Unit,QyNxHEM9eqS,,x2ByD5QP18B,Ndege c u,,NA,NA,,NONE,,,NA,NA,NA,NA
IGORERA,XgMZpUmcgWd,602930,eZ1lHxSAjET,IGORERA,,NA,NA,,POINT,"[34.7966,-0.90464]",,NA,NA,NA,NA
Mother Amadea Health Centre,V8D1wDlLKTR,11645,AtSX1b8b5wZ,Mother Amadea Health Centre,,NA,NA,,NONE,"[39.62743,-4.00434]",,NA,NA,NA,NA
Kakmasia Community Health Unit,wnAmv56VuHJ,600417,WlgH5Q5Y6kZ,Kakmasia CHU,,NA,NA,,POINT,"[34.50906,-0.78542]",,NA,NA,NA,NA
Ndabibi Community Health Unit,Cz8A8hDji7J,601034,ohJAsPklBdW,Ndabibi CHU,,NA,NA,,POINT,"[36.21851,-0.71139]",,NA,NA,NA,NA
xxxxxx,aR5efxJWYT5,,sZjPgbWI5ra,xxxxxx,,NA,NA,,NONE,,,NA,NA,NA,NA
Chepng'ombe Community Unit,Je1ra3GWoef,,jVfleNBXcwG,chepn'onbe CU,,NA,NA,,NONE,,,NA,NA,NA,NA
Armstrong Clinic,BJBuGElxDJi,,V3ZV8jsqN0Z,Armstrong Clinic,,NA,NA,Code not confirmed,NONE,,,NA,NA,NA,NA
Nyumbani Medical Clinic,Xo1TUgvkC3g,16794,OvI6w06DhPJ,Nyumbani Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Muhaka Community Unit,C0x7oTXRl6e,,Rqy8p7UOvvx,Muhaka Community Unit,Cu,NA,NA,,NONE,,,NA,NA,NA,NA
North Kamwango Community Health Unit,v2n3iVuzNOQ,600418,RuVa3z3qxpv,North Kamwango CHU,,NA,NA,,POINT,"[34.6198,-0.69214]",,NA,NA,NA,NA
Shantaabaq Community Unit,TXiCmQKD0Ap,,JxKJGtLOn6g,Shantaabaq Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Mutundu Community Health Unit,DOiHEcd7AZK,601487,z6UEL8OYt43,Mutundu CHU,Community Unit,NA,NA,,POINT,"[37.15552,-0.60765]",,NA,NA,NA,NA
Magarini Sub County,KMWrMZrlO5u,1012,nrI2khZx3d0,Magarini Sub County,,NA,NA,,NONE,,,NA,NA,NA,NA
Al-Hilal Clinic,gTcbEUxmHuM,13279,OsuzTNGeh3u,Al-Hilal Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Kerugoya Medical Services and Advisory Centre,Br12YhrsVUz,16502,pToDCseGSVa,Kerugoya MS & Advisory Ce,,NA,NA,,POINT,,,NA,NA,NA,NA
EMC BEYOND ZERO MOBILE CLINIC,PGpN8Rp6Fng,,XMy3sTrrhew,EMC BEYOND ZERO MOBILE CLINIC,,NA,NA,,NONE,,,NA,NA,NA,NA
Spa Nursing Home,Dg7ESgGD34l,18761,Cqn7anNruE5,Spa Nursing Home,,NA,NA,,POINT,"[36.98239,-1.14276]",,NA,NA,NA,NA
Young Generation Centre Dispensary (Med 25),WNMTHpw5zHA,17690,eX9fqY9KVU8,Young Generation Centre,,NA,NA,,POINT,"[34.23853,-0.45363]",,NA,NA,NA,NA
Al Fridaus Medical Clinic,d2TqMWtDu8b,,Dvo3BcpbGkD,Al Fridaus Medical Clinic,Medical Clinic,NA,NA,,NONE,,,NA,NA,NA,NA
Tumaini Clinic (Mwea),ZM5P5BA8YIl,11116,tWc3XLOEMO1,Tumaini Clinic (Mwea),,NA,NA,,POINT,"[37.3995,-0.69177]",,NA,NA,NA,NA
Biribiriet Dispensary,bdb8WQ2woN7,14257,iZNVvlnVxm6,Biribiriet Dispensary,Along Nandi- Uasin gishu boarder.,NA,NA,,POINT,"[35.18715,0.38656]",,NA,NA,NA,NA
Wananchi Clinic,DuuAm649SAg,11165,ELXBhFCPcHC,Wananchi Clinic,,NA,NA,,POINT,,,NA,NA,NA,NA
Mbale Specialist Health Centre,CG9vm2LJPIR,21106,af8ohZ5YbyQ,Mbale Specialist Health Centre,Located at Cherry House in Mbale Town Vihiga Sub-County Near NHIF Office.,NA,NA,,POINT,"[34.72164,0.08078]",,NA,NA,NA,NA
"KHALUMULI ""B"" COMMUNITY UNIT",jotW1Gastph,,awNVSk5ZtGX,"KHALUMULI ""B"" COMMUNITY UNIT",,NA,NA,,NONE,,,NA,NA,NA,NA
Mwireri Sunrise Medical Clinic,VzwItQD5URH,10815,uhmsPJrZCXF,mwireri sunrise m/c,,NA,NA,,POINT,"[36.9402,-0.33894]",,NA,NA,NA,NA
Mutira Laboratory,CHPA4qlgMSS,10797,xFI9cbIii9H,Mutira Laboratory,,NA,NA,,POINT,"[37.22948,-0.48833]",,NA,NA,NA,NA
Zakma Clinic,cpNMayTpvGJ,13460,lQkHbTC1iRg,Zakma Clinic,,NA,NA,,POINT,"[39.64348,-0.44436]",,NA,NA,NA,NA
Mata Community Unit,kPFDH1Nt6oX,,eBEloHL6afC,Mata Community Unit,Attached to Mata Dispensary,NA,NA,,NONE,,,NA,NA,NA,NA
Kanjuu Community Health Unit,VMgvMNZgJgI,601414,Kk5PaFQSWvp,Kanjuu CHU,,NA,NA,,POINT,"[37.38938,-0.44485]",,NA,NA,NA,NA
Keiyo South Sub County,SOEG546PqbA,1163,MqnLxQBigG0,Keiyo South,,NA,NA,Newly opened district,NONE,,,NA,NA,NA,NA
Kwamo Dispensary,mzBw4T72sa5,13728,ccNnEThhT6C,Kwamo Dispensary,,NA,NA,,POINT,"[34.30875,-0.71297]",,NA,NA,NA,NA
Nahashon Mwangi Medical Clinic,qzL8q9wjUYm,10818,At5MPktCh4M,Nahashon Mwangi MC,,NA,NA,,POINT,,,NA,NA,NA,NA
Kisiriri Community Unit,ATCnRd9tFX5,,PnwtJbax3ac,Kisiriri Community Unit,Community unit Under Enaibelbel Health Centre located along narok  / nakuru road,NA,NA,Community unit started on march 2015,NONE,,,NA,NA,NA,NA
Unjiru Health Centre,Miu9unOh3N1,11136,AO0q4JiVIMz,Unjiru Health Centre,,NA,NA,,POINT,"[36.96518,-0.49303]",,NA,NA,NA,NA
National Hospital Insurance Fund Central,iqmj3XLnTWp,10824,At5MPktCh4M,NH Insurance Fund Central,,NA,NA,,POINT,,,NA,NA,NA,NA
Ndoleli Community Health Unit,XvXRDbgKO4q,602642,trxPkQIiUSK,Ndoleli CHU,,NA,NA,CU IS OPERATIONAL SINCE JULY 2013,POINT,"[38.12311,0.26177]",,NA,NA,NA,NA
Thitha Community Health Unit,HgThLOXWHSq,602644,fHBMtuQGVhq,Thitha CHU,,NA,NA,THE CU IS OPERATIONAL SINCE JULY 2013,POINT,"[37.96397,0.30737]",,NA,NA,NA,NA
Esitsaba Dispensary,Av2bHzt2Sqw,15887,rVwUPDEkBSy,Esitsaba Dispensary,,NA,NA,,POINT,"[34.61374,0.00975]",,NA,NA,NA,NA
Nyabangi Dispensary,rPt46l6dlmo,17137,yr6iJLD5JmG,Nyabangi,,NA,NA,,POINT,"[35.16186,-0.42056]",,NA,NA,NA,NA
Taranganya Community Unit,rOVkZOErmaL,,nnQCgclxCj6,Taranganya community unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Hope Medical Clinic (Gatundu South),cRyPOqbaSG8,10323,YEjn4x9gyXR,Hope Medical Cl (Gat S),,NA,NA,,POINT,"[36.84959,-0.99549]",,NA,NA,NA,NA
Sirimba Dispensary,uGrCgcX6xGk,16129,FrPqZ0quyrF,Sirimba Dispensary,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Kathelwa Community Health Unit,Kh4zfozQssB,602634,G1LLoziSOlF,Kathelwa CHU,,NA,NA,CU IS OPERATIONAL SINCE JULY 2013,NONE,,,NA,NA,NA,NA
Kilisa Dispensary,lgZ01zBjk2q,18004,bMFoCdyYs5e,Kilisa Dispensary,,NA,NA,,POINT,"[37.63113,-1.9111]",,NA,NA,NA,NA
Mary Helper of The Sick Ngarariga Health Cenre,MFaPfIjjBOm,10858,xhVi71INcFs,Mary Helper Of The Sick N,,NA,NA,,NONE,,,NA,NA,NA,NA
Oda Dispensary,UhrOgm8b7Le,11725,dckG5TO7hf8,Oda Dispensary,,NA,NA,,POINT,"[40.19368,-2.46871]",,NA,NA,NA,NA
Aga Khan Hospital (Juja),r28OUMDBzqU,20390,WsPnZQHN2CZ,Aga Khan Hospital (Juja),,NA,NA,,POINT,"[36.89654,-1.04323]",,NA,NA,NA,NA
Teso District Hospital,YYQm99dJJ7X,16150,VG4qlKr4Z2A,Teso District Hospital,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Kiandege M Clinic,ESuELQhr8Ym,10550,Nv8G0Ki2owJ,Kiandege M. Clinic,,NA,NA,Closed,POINT,,,NA,NA,NA,NA
Family Health Options Kenya Clinic,u4P8zegMd6d,16756,x1SnGzy9rZL,Family Health Options Cli,,NA,NA,,POINT,"[37.07241,-1.03051]",,NA,NA,NA,NA
Most Precious Blood Sisters Dispensary,xmIbJciQpNO,17363,LSpZcRA9tgp,Most Precious Blood Siste,,NA,NA,,POINT,"[36.65859,-1.19816]",,NA,NA,NA,NA
Chepkero Community Health Unit,OdFFEmxc9Fw,600831,ZkaUsGnIX5o,Chepkero CHU,,NA,NA,Linked to Chepkero Dispensary,POINT,"[35.45584,0.38446]",,NA,NA,NA,NA
Wiyeta Dispensary,LNeiFE8eJWb,15783,hHfS8R69bEH,Wiyeta Dispensary,,NA,NA,,NONE,"[35.12184,1.12463]",,NA,NA,NA,NA
Githunguri Health Centre,rg99yzExwVO,10269,NFNF57gkxbf,Githunguri Health Centre,,NA,NA,,POINT,"[36.77783,-1.05738]",,NA,NA,NA,NA
Kerobo Health Centre,shH3wN0yTJZ,17232,Z4MKjHrF1wJ,Kerobo Health Centre,,NA,NA,we care for your health,POINT,"[34.94223,-0.49604]",,NA,NA,NA,NA
Likoni Community Clinic,SFSokPm5mwa,11521,bZcRxqnzRy0,Likoni Community Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Busieso Dispensary,YvEGuiUa4ar,18208,z5brnaiDs4p,Busieso dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Nyumbani Village Catholic Dispensary,pWykBnoPIUn,18199,LHmp6sPE2w7,Nyumbani village Catholic,,NA,NA,,POINT,"[37.80471,-1.31890]",,NA,NA,NA,NA
Our Choice Medical Clinic,J1gYLm0TPVd,10923,uhmsPJrZCXF,Our Choice Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Muchukwo Dispensary,uHzUcMn9gaD,15243,OlKUTmnTY57,Muchukwo Dispensary,,NA,NA,,POINT,"[35.66965,0.59678]",,NA,NA,NA,NA
Kigari Teachers College Dispensary,MdykyNtIcuq,19231,ncD8mIBXHRn,Kigari TTC Dispensary,,NA,NA,,POINT,"[37.47052,-0.44347]",,NA,NA,NA,NA
PCEA Honi Dispensary,aNL57RUMfIt,19827,uhmsPJrZCXF,PCEA Honi Dispensary,,NA,NA,,POINT,"[36.99297,-0.34576]",,NA,NA,NA,NA
Shanta Abaq Community Health Unit,zzAEBQ7n8rY,601744,JbCL7yTnNPi,Shanta Abaq CHU,Community Unit,NA,NA,,POINT,"[39.82306,1.89402]",,NA,NA,NA,NA
Lamu Fort VCT,jF3YIj4ldNs,11513,khU4bMjWLt6,Lamu Fort VCT,,NA,NA,,NONE,,,NA,NA,NA,NA
Ngosuani Dispensary,P0TgYUzeh81,17752,u5iwkT3DDNJ,Ngosuani Dispensary,,NA,NA,,POINT,"[35.59263,-1.41424]",,NA,NA,NA,NA
Kinyambu Kwitu Medical Clinic,r38NjTVCD5l,20108,zU0IodQbzMz,Kinyambu Kwitu Medical Clinic,At Kinyambu market along Nairobi - Mombasa highway,NA,NA,,POINT,"[37.99675,-2.48025]",,NA,NA,NA,NA
Mutitu Sub-District Hospital,DwPhw6gtPgG,12601,qWZAzrzTN2v,Mutitu Sub-District Hospi,,NA,NA,,POINT,"[38.17377,-1.22724]",,NA,NA,NA,NA
Tangulbei/Korossi Ward,i4HY1pMsQ4q,,Mk4bMOSMRTB,Tangulbei/Korossi Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Kapsiw  Dispensary,LrWSOVUEAWj,,bxngHzifzKY,Kapsiw  Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Kirigara (MCK) Dispensary,PnYRbWmiSJA,16840,Ay0bToL5BTE,Kirigara (MCK) Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Meru Childrens Clinic,wdhNieSzEb0,12515,EossaGDQulP,Meru Childrens Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Gitine Medical Clinic,YAjqEjOw6KX,12043,AzpgHxbLVoh,Gitine Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Iiani Catholic Dispensary,Bwlg8yPAxVA,12073,IgBhlSMshmk,Iiani Catholic Dispensary,,NA,NA,,POINT,"[37.89477,-1.14241]",,NA,NA,NA,NA
Kangundo Community Clinic,RRc8dcG4bkj,12176,xcOIxh5GkD7,Kangundo Community Clinic,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
St Kizito Health Centre,MXHxepw8K5w,14114,lOqK0cwQKaH,St Kizito Health Centre,,NA,NA,,POINT,"[34.61312,-1.1914]",,NA,NA,NA,NA
Beyond Zero Clinic (Kilifi),mW5hAXqSo2i,,M5NeUqFK6KO,BZC KILIFI COUNTY,,NA,NA,,NONE,,,NA,NA,NA,NA
Mosoriot Sub County Hospital,uBH5mlmn9vz,15229,iZNVvlnVxm6,Mosoriot Hospital,OPPOSITE MOSORIOT TTC .,NA,NA,,POINT,"[35.1732,0.32164]",,NA,NA,NA,NA
Githima Health Clinic,i979WT12Mf5,,t7COLdUthus,Githima health clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Bahati Hospital(Joska),ov8IEjpIk1j,21204,OMFDcpMhxBr,Bahati Hospital(Joska),Situated along Nairobi - Kangundo Road at Joska Market,NA,NA,,POINT,"[37.09737,-1.28363]",,NA,NA,NA,NA
Mama Caro Clinic,IPZml6LeKzg,13762,lOqK0cwQKaH,Mama Caro Clinic,,NA,NA,,POINT,"[34.62693,-1.18054]",,NA,NA,NA,NA
Kithunguriri Dispensary,DsDPTeLsKVa,12361,ncD8mIBXHRn,Kithunguriri Dispensary,,NA,NA,,POINT,"[37.47783,-0.37769]",,NA,NA,NA,NA
Kagumo Live Giving Dispensary/Laboratory,Ct1Yt31j0ed,10403,xFI9cbIii9H,Kagumo Live Giving Disp/L,,NA,NA,,POINT,"[37.23825,-0.47255]",,NA,NA,NA,NA
Kaptoror Dispensary,OjJ10SUoEa2,17254,bxngHzifzKY,Kaptoror dispensary,,NA,NA,,POINT,#N/A,,NA,NA,NA,NA
Aga Khan Hospital,czNciMCk3z5,12867,QhDd2LAuXAF,Aga Khan Hospital,,NA,NA,,POINT,"[36.8179,-1.26223]",,NA,NA,NA,NA
Nguthuru Dispensary,zYj4CXp4xtS,10875,X7rwLIDSf7d,Nguthuru Dispensary,,NA,NA,,POINT,"[37.09954,-0.96422]",,NA,NA,NA,NA
Bossei Dispensary,WN8SWfDASte,14270,hOymt7wmmCI,Bossei Dispensary,,NA,NA,,POINT,"[35.7867,0.67729]",,NA,NA,NA,NA
Kamawoi Dispensary,mWWHYZ1tDWQ,14671,yr6iJLD5JmG,Kamawoi Dispensary,,NA,NA,,POINT,"[35.12798,-0.39043]",,NA,NA,NA,NA
Rural Medical Clinic (Nyeri South),NYxI45x0rMe,10977,AO0q4JiVIMz,Rural MC (Nyeri South),,NA,NA,,POINT,"[36.94154,-0.4625]",,NA,NA,NA,NA
Arpollo Dispensary,M2tQEOieF7E,14214,V9GqRwFec0l,Arpollo Dispensary,,NA,NA,,POINT,"[35.36162,1.19554]",,NA,NA,NA,NA
Salama Medical Clinic,f2tZvA6wzPW,10995,Ls8TbRfbKBs,Salama Medical Clinic,,NA,NA,,POINT,"[37.1251,-0.45946]",,NA,NA,NA,NA
Eldamaravine Nursing Home,C5O1sSoaVt7,19322,ikiFHlCFCCq,EldamaRavine Nursing Home,Nursing Home,NA,NA,,POINT,"[35.73211,0.05549]",,NA,NA,NA,NA
Green Valley Clinic,VJrq2ZoA12x,18740,HxODkmO42Nw,Green Valley Clinic,,NA,NA,,POINT,"[34.5803,0.05]",,NA,NA,NA,NA
Sagana Community Health Unit,TzxsjtOhJjw,601440,sm3tsYY05ZR,Sagana CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Magwagwa Health Centre,fgKTzsc9pph,13756,AAVwWFH70cF,Magwagwa Health Centre,,NA,NA,,POINT,"[35.01385,-0.49025]",,NA,NA,NA,NA
