name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Mungasti A Community Unit,udS6XHgq6VI,600758,AitdgAZ8GD5,Mungasti,,,,,POINT,"[34.34652,0.47665]",,,,,
Olokurto Health Centre,rRqKxDRl7GI,15420,pTkgy00IQrp,Olokurto Health Centre,,,,,POINT,"[35.33392,-1.59523]",,,,,
Aptc Health Centre,eGSDTRaBYvN,12871,GwVllI2Zdfe,APTC Health Centre,,,,Operational,NONE,"[36.95676,-1.28724]",,,,,
Tutini Dispensary,sznSueXSp6A,18809,Q1FhAEC0Ode,TUTINI DISPENSARY,DISPENSARY,,,OPERATIONAL,POINT,"[37.54018,-2.05578]",,,,,
St Valentine Medical Clinic,Z3jyrXPbIct,11827,OvI6w06DhPJ,St Valentine MC,closed,,,,NONE,,,,,,
Ogembo Medical Clinic,laozIeBHduG,16257,R8gqeFZV0qT,Ogembo Medical Clinic,,,,,POINT,"[34.72395,-0.79871]",,,,,
Kamuyu Dispensary,ghiSqfOkwbP,17831,iQw990SbVXY,Kamuyu Disp,,,,,POINT,"[36.91963,-0.42605]",,,,,
Hope Medical Clinic Mwandoni,Tzxc32f80SF,18810,C1hO6wNOgrH,Hope Medical Clinic,,,,,NONE,,,,,,
Adungosi Medical Centre,ctMzO1E2IjD,21741,Ksb8Prco66C,Adungosi Medical Centre,situated along Busia Malaba road,,,pending certification but SCHMT visited place and recommended to offer services,POINT,"[34.12744001,0.53259001]",,,,,
Gatura (PCEA) Dispensary,BfXev56jWm1,10235,WQtfFgLYHGe,Gatura (PCEA) Dispensary,,,,,POINT,"[37.0397,-0.52834]",,,,,
Dr Gachare Medical Clinic,A8Zk6hWZDE1,12922,yXbOIljEz90,Dr Gachare Medical clinic,,,,,POINT,"[36.8064,-1.29483]",,,,,
P A C E (AIC) Dispensary,GltdIYPTTBW,,hh7VWuhTI6A,P.A.C.E (AIC) Dispensary,,,,,POINT,,,,,,
Kamulewa Dispensary,AWRSUnWdybf,20889,Xl4sI0chC8S,Kamulewa Dispensary,,,,,POINT,"[38.27014,-0.86958]",,,,,
Dagoretti Community VCT,vA6lQUw5Z0x,,bK37v9AMeU3,Dagoretti Community VCT,,,,,NONE,,,,,,
Khilna Medical Clinic,vFIjw9nSU7e,10524,x1SnGzy9rZL,Khilna Medical Clinic,,,,,POINT,"[37.0685,-1.02794]",,,,,
Namboboto Dispensary,G8avY4Gzra8,16067,TXzHtrNrFeb,Namboboto Dispensary,,,,,POINT,"[34.09106,0.30717]",,,,,
Shianda Baptist Clinic,KX7YJZaNNhq,16106,V3ZV8jsqN0Z,Shianda Baptist Clinic,,,,Not Functional,POINT,"[34.57625,0.31586]",,,,,
Katutu Health Centre,Zt9yjhRMHo2,12249,T9ZjyItHbW9,Katutu Health Centre,on Kitui-Kabati-Thika road before reaching Kanyoonyoo -Embu n Mwingi junction,,,,POINT,"[37.82124,-1.18347]",,,,,
Kapterit  Dispensary,Mt4mlEflmbl,,T8RJtzhGvHA,Kapterit Dispensary,,,,,POINT,,,,,,
Gatongora Community Health Unit,bmDlSDh67VV,601576,kNzjNXgmJpc,Gatongora CHU,,,,,POINT,"[36.99889,-1.1631]",,,,,
St Akidiva Memorial Hospital,Dsv44iuGboK,14101,fvjC0YNoiP4,St Akidiva Memorial Hospi,Situated in Suba Central and a private Hospital.,,,,POINT,"[34.451,-1.16889]",,,,,
Kabartonjo District Hospital,kXKjaWPSN9N,14609,hOymt7wmmCI,Kabartonjo District Hospi,,,,,POINT,"[35.787,0.61824]",,,,,
Matongo Dispensary,VdppIFvYta4,13790,TwsN9rzFim6,Matongo Dispensary,,,,,POINT,"[34.72113,-0.63125]",,,,,
Wanjengi Community Unit,sutyxMQHooq,,I2aTWs4agO4,Wanjengi CU,,,,,NONE,,,,,,
Piemu Medical Clinic,pJQpI2fUu1g,10938,KoIp1GKz0UI,PieMU Medical Clinic,,,,,POINT,"[36.91915,-1.20569]",,,,,
Nyamira North Sub County,v5qbFUgfIoF,633,uepLTG8wGWJ,Nyamira North,,,,,NONE,,,,,,
Kiunga Health Centre,Qi6p0Wsbhaq,11492,fmWYhwoFxe8,Kiunga Health Centre,health centre,,,,POINT,"[40.44062,2.38820]",,,,,
Muchatha Dispensary,DzDh9uucRTf,17333,v46jgbTAri7,Muchatha Dispensary,,,,,POINT,"[36.77498,-1.18474]",,,,,
Makuti Community Unit,pwHFKB0MVhW,,f7VNgpLhVwW,Makuti Community Unit,,,,,NONE,,,,,,
Plainsview Nursing Home,bSUG0xsBKIT,10940,uQXYQokmIzX,Plainsview Nursing Home,,,,,POINT,"[36.95942,-1.15274]",,,,,
Mugwathi Community Unit B,jlvr45yQYm6,,WQRkoXjzOCr,Mugwathi c u B,,,,,NONE,,,,,,
Kasarani  Sub County,FoqzDgIByL6,1282,jkG3zaihdSs,Kasarani Sub-county,,,,,NONE,,,,,,
Lopiding Sub-County Hospital,ocD1WxIvGHT,15081,C93goWh2C1d,Lopiding Sub-County Hospital,,,,,POINT,"[34.35938,4.20529]",,,,,
New Life Mission Rotary Clinic,cPuVfA3GFO4,15334,pp24Rb9gQ9W,New Life Mission Rotary C,,,,,POINT,,,,,,
St Michael Dispensary (Kangaita),MHokyrOSJ0c,11060,zaU3Wr5KwCY,St Michael Disp (Kangaita,,,,,POINT,,,,,,
Ongata Rongai Health Centre,nTGZm5lNyzY,15440,pp24Rb9gQ9W,Ongata Rongai HC,,,,,POINT,"[36.74725,-1.38975]",,,,,
Moisbridge Community Unit,r95Um7E4VMz,,cxqZPcA0nwV,MoisBridge Community Unit,Community Unit,,,,NONE,,,,,,
Hamuyundi Community Unit,cuTQ9klDIfL,,X2FnCxPnyEH,Hamuyundi CU,Community Unit,,,,NONE,,,,,,
Majengo Community Unit,oiER2E8qlMA,,uhgE1vWtGKj,Majengo Community Unity,,,,,NONE,,,,,,
Ugua Pole Clinic,z4ye3IxRE6f,,Yk6G4ret1OC,Ugua Pole Clinic,,,,,NONE,,,,,,
Afya Frank Medical Clinic,nTQaQUexWWX,14187,pp24Rb9gQ9W,Afya Frank Medical Clinic,,,,,POINT,"[36.7523,-1.38778]",,,,,
Chepchabas Community Health Unit,xsRTlNpALYd,602808,atDYGSWmahs,Chepchabas CHU,community unit,,,,POINT,"[35.2604,-0.52295]",,,,,
Ruiru East Medical Clinic,fEfiqnc4xcH,10972,uQXYQokmIzX,Ruiru East Medical Clinic,,,,,POINT,"[36.95087,-1.1576]",,,,,
Kamaget Dispensary,VHMBfnYDNGc,14666,BzWaUDxCn6y,Kamaget Dispensary,,,,,POINT,"[35.06784,-0.42532]",,,,,
Aneko Dispensary,ZjLUO5whjGS,13478,wQeQqCSAjRy,Aneko Dispensary,,,,,POINT,"[34.15,-0.98]",,,,,
Kirinyaga University College Dispensary,xj9kscXl4YQ,20676,WtvrxP6Ra8K,Kirinyaga University College Dispensary,,,,,NONE,,,,,,
Rhodes Chest Clinic,KT4sSoTeXAm,13163,oYFOeehTMK2,Rhodes Chest Clinic,,,,,POINT,"[36.82191,-1.28925]",,,,,
Kachuth Community Health Unit,cNCby26g7iV,600209,E7Y4bV5AjJV,Kachuth CHU,Community Unit,,,,POINT,"[34.30196,-0.75302]",,,,,
Manunga Health Centre,KysFcG0IQYZ,10681,EAMXljqgEhV,Manunga Health Centre,,,,,POINT,"[36.49485,-0.39977]",,,,,
Kijauri Sub District Hospital,toOGtwnm0oz,13692,pjOkCmcntm6,Kijauri District Hospital,,,,,POINT,"[35.01666,-0.76318]",,,,,
Mbuni Dispensary,A9r9JtEup75,18442,OMFDcpMhxBr,Mbuni Dispensary,Dispensary,,,,POINT,"[37.31436,-1.22329]",,,,,
Kenyenya Medical Centre (Kenyenya),uiAn6utgIKS,17677,F0FgIasVA92,Kenyenya Medical Centre,,,,,POINT,"[34.73572,-0.8865]",,,,,
Wananchi Health Services,nLYcDqlSdu8,16641,EossaGDQulP,Wananchi Health Services,,,,,POINT,"[37.6531,0.0464]",,,,,
Gachororo Health Centre,lHuuAQl16rT,18608,WsPnZQHN2CZ,Gachororo Health Centre,,,,,POINT,"[37.02015,-1.08697]",,,,,
Tanaka Nursing Home,yLBn5USmgz1,16149,Yk6G4ret1OC,Tanaka Nursing Home,,,,,POINT,"[34.118,0.45379]",,,,,
Louwae Dispensary,zeN6TYKNSzj,,zwhTzysKfKc,Louwae Dispensary,,,,,POINT,"[2.82940,36.20180]",,,,,
Benane Health Centre,N6JAq2xtuW7,13305,y8xlePXkWw3,Benane Health Centre,,,,,POINT,,,,,,
Virhembe A community Unit,lJnvm65XR3L,,kWzAmRGUHal,Virhembe A community Unit,,,,,NONE,,,,,,
Matercare Maternity Hospital,U1dmKS7JQOp,19912,aVUy55683jB,MaterCare Maternity Hospital,"Antenatal, Delivery and Post natal services",,,,POINT,,,,,,
Nyarut Health Centre,ZZRbej4f3XS,19860,ODrYkIYLlui,Nyarut H/C,,,,,POINT,,,,,,
St Joseph (ACK) Kanyariri Dispensary,k9FKlV68YYJ,17368,P3TwXvbGu0Y,St Joseph (ACK) Kanyariri,,,,,POINT,"[36.69546,-1.2403]",,,,,
Kipungani Dispensary,u4nbHzkgJWM,11485,khU4bMjWLt6,Kipungani Dispensary,kipungani Village,,,,POINT,"[40.48969,-2.16423]",,,,,
Omosocho Medical Clinic,VcJUbEkpml4,,zfVQ2KNTfgY,Omosocho Medical Clinic,,,,,NONE,,,,,,
Tserezani Community Health Unit,X1Ns9CEElun,602796,RhP9ywU9c7a,Tserezani CHU,,,,,POINT,"[39.3663,-4.22579]",,,,,
Ikomero Community  Unit,vwKeXnCLYhB,600736,WRugAsHxL6F,Ikomero Community Unit,,,,,POINT,"[34.52882,0.14408]",,,,,
Itongo Community Unit,PgbhPVKlDgR,,BpPgiohq9oZ,Itongo Community Unit,,,,Newly formed community unit under support of one partner.,NONE,,,,,,
Mtaragon Health Centre,mb35Hgy5bKe,15242,O7GqFgG69Md,Mtaragon Health Centre,,,,,POINT,"[35.42033,-0.1121]",,,,,
Karangeni Dispensary,QEsOHxaPjcP,,bBYJtOmYctd,Karangeni Dispensary,,,,,POINT,"[38.08081,-0.31344]",,,,,
Lelmokwo Dispensary,cX59g4uCOwE,15022,iZNVvlnVxm6,Lelmokwo Dispensary,,,,,POINT,"[35.15487,0.38717]",,,,,
Thika Primary School For The Blind Clinic,REnlaXVJrAB,16755,x1SnGzy9rZL,Thika Primary Sch. for B,,,,,POINT,"[37.0685,-1.02794]",,,,,
Lexa Medical Centre,TPBPwhvCfJv,18954,PPE8hAClees,Lexa Medical Centre,,,,,POINT,"[36.78571,-1.84237]",,,,,
Gachika community unit,vrVQQh76lJK,,ZkhRiXgAIsG,Gachika community unit,,,,,NONE,,,,,,
Focus Outreach Clinic,X9FDkVq9Kmu,,TpTOC5VcUGe,Focus Outreach Clinic,,,,,NONE,,,,,,
Turning Point Medical Centre,BhbuI1cRElY,21057,vURFh88SwIe,Turning Point Medical Centre,medical clinic offering only out patient curative services,,,,POINT,#N/A,,,,,
Cherangan Dispensary,qRNqjmBrQiv,14378,wVGyi6a7FKs,Cherangan Dispensary,,,,,POINT,"[35.10501,1.60268]",,,,,
Iiani Dispensary,F9bCqQuzf9c,12072,jGvMus41myr,Iiani Dispensary,,,,,POINT,"[37.87856,-1.87555]",,,,,
Karuri Community Unit,KkPNkQighrO,,zYFy90m10i1,Karuri Community Unit,Community Unit,,,,NONE,,,,,,
Amani Medical Clinic (Changamwe),L39KwA5PJNc,11216,T0eflkFOYOF,Amani MC (Changamwe),,,,,POINT,"[39.60588,-3.99953]",,,,,
Mukhobola Health Centre,G4fYKBYErXO,16029,L8VRh5JlUik,Mukhobola Health Centre,,,,,POINT,"[34.02985,0.08157]",,,,,
Summit Medical Clinic (Cheplat),AzrfR1fGo1n,,UZzNEWFdz58,Summit  Medical Clinic(Cheplat),clinic,,,,NONE,,,,,,
Township Community Health Unit,dGf4LRub4Vo,600810,a0qvQ3FrCD8,Township CHU,the CU is within Malaba town,,,,NONE,"[34.28789,0.63727]",,,,,
Amoni Community Health Unit,d3HyTIcs54R,600794,a0qvQ3FrCD8,Amoni CHU,,,,,NONE,"[34.28789,0.63727]",,,,,
Gakarara Community Health Unit,TvT76NbjR5m,601307,VdAAkjhq6Fk,Gakarara CHU,Community Unit,,,,NONE,,,,,,
Gongoni Medical Clinic,q5FQ3AIpXih,11402,nsigtOm8lE7,Gongoni Medical Clinic,,,,,POINT,"[40.13608,-3.036]",,,,,
Kakapel Community Health Unit,OEX3nkrQFOf,600798,les3bNZfpjr,Kakapel CHU,community unit,,,,NONE,"[34.34332,0.69133]",,,,,
Kakemer Community Health Unit,Lv9YFc3ook9,600799,kII3f5Evi8M,Kakemer CHU,,,,,NONE,"[34.34789,0.75381]",,,,,
Emasatsi Community  Unit,i9hWyvU30QU,600733,dAnPb1AZoKy,Emasatsi Community  Unit,,,,,NONE,,,,,,
Apokor Community Unit,aDsUASu7Csa,,ScUEphF7XrR,apokor community unit,community health unit,,,,NONE,,,,,,
Kiaritha Community Health Unit,grWHimzS7D9,601416,EjGDFOdiRTy,Kiaritha CHU,,,,,NONE,,,,,,
Bukaya Community Unit,mBlIggQEqhq,,ndBnE6yUjoy,Bukaya Community Unit,,,,AMREF supported,NONE,,,,,,
Nalala Initiative Community Clinic,WQz9hmdPcEY,18971,KONREaUfSht,Nalala Initiative Community Clinic,,,,,POINT,"[37.47717,-2.09175]",,,,,
Mokowe Health Centre,iOrFEBbdgPP,11642,yCylsEe6jSZ,Mokowe Health Centre,Located within Mokowe town neibouring Mokowe secondaryschool,,,,POINT,"[40.83062,-2.22691]",,,,,
Simba Health Centre,heqPEgGraSS,15574,KONREaUfSht,Simba Health Centre,,,,,POINT,"[37.59477,-2.15929]",,,,,
Kilimu Dispensary,xTz0iDeNXzx,,rWDqxS3mGCY,Kilimu Disp.,not open,,,,POINT,"[37.89984,-1.28129]",,,,,
akobwait,HX5C8d3Uxgi,,ZCo6FKCwUZq,akobwait,cu,,,,NONE,,,,,,
Kizingitini Dispensary,f5184ecTM4G,11496,xDKzFE2qfHL,Kizingitini Dispensary,,,,,POINT,"[40.41371,-2.23451]",,,,,
Karangatha Community Health Unit,hqflyEFERah,601400,SfTrvW441Q0,Karangatha CHU,,,,,NONE,"[36.64669,-0.77085]",,,,,
Majengo Dispensary (Mombasa),aNcnmaf1UCw,11541,i1bANekmIzQ,Majengo Disp (Mombasa),,,,,POINT,"[39.66051,-4.04839]",,,,,
Bosiango Community Health Unit,mnVnGZJvFPb,600272,mZ5dBUXvXqh,Bosiango CHU,,,,,POINT,"[34.95055,-0.63996]",,,,,
Shanzu Teachers College Clinic,eIMBOjOJCt4,11783,ZvkGsTVOoog,Shanzu Teachers College C,,,,,POINT,"[39.74233,-3.9682]",,,,,
Manoa Dispensary,CqE561275B7,17127,NkcRjTGJbuh,Manoa dispensary,,,,,POINT,"[38.33253,-3.59492]",,,,,
Indangalasia B,xs6a9WiWX9r,,FqsoLjbSI9A,Indangalasia B,CU,,,NEW CU,NONE,,,,,,
Mukhonje A Community Unit,g5IHZZI0M7g,,UptqVvZaPxr,Mukhonje A Community Unit,,,,,NONE,,,,,,
Buyangu Community Unit,sLxv1crqMFo,,HgUWMWpA1gT,Buyangu Community Unit,,,,,NONE,,,,,,
Lower Sidho East 2 Community Unit,T7tbRRic3FG,,NQrGfGGhV0g,Lower Sidho East 2 Community Unit,,,,,NONE,,,,,,
Huruma Medical Clinic (Imenti Central),VJqCkrtpdnB,12064,Ay0bToL5BTE,Huruma MC (Imenti Central,,,,,NONE,,,,,,
Kavisuni Health Care Clinic,UQfN8yEbQ3N,12260,ZkMkC815uDw,Kavisuni Health Care Clinic,,,,,POINT,"[37.92279,-1.67728]",,,,,
Royalmed Medical  Clinic,NMuqr8UODii,,l4MV7dNKjrG,Royalmed Medical  Clinic,,,,,NONE,,,,,,
Aterait Community Health Unit,pRYAUiFEndo,,cPDS7MOxcm9,Aterait Community Health Unit,,,,operational,NONE,,,,,,
Aturet Community Unit,YcS3lH1vQVv,,L9EJeHLBG1b,ATURET CU,,,,,NONE,,,,,,
Lumumba  Sub-County Hospital,qa07L6R8UeS,13738,UqLylL8NY0G,Lumumba  Sub-County Hospital,Sub County Hospital,,,,POINT,"[34.76599,-0.09968]",,,,,
Korwenje Dispensary,j6QLHcTeO6f,13720,b2DzrddWnYN,Korwenje Dispensary,,,,,POINT,"[34.49191,-0.04739]",,,,,
Lwala Kadawa Dispensary,lkn5DPoeGjs,17174,DP7qvMiw5Du,Lwala Kadawa Dispensary,,,,,POINT,"[34.62185,-0.08013]",,,,,
Gertrudes Children Clinic (Kitengela),WIlGJWOtt5i,18191,L6v0cndEtYB,Getrudes Chidren Cilinic,,,,,POINT,"[36.95534,-1.48834]",,,,,
Meridian Medical Clinic,YADJJGFW7pT,20957,wTeTHBlXnQj,Meridian Medical Clinic,,,,,POINT,"[34.75332,-0.10462]",,,,,
Kwakala Dispensary,SP1Xq12kl7B,12397,TlP41wTPt6a,Kwakala Dispensary,,,,,POINT,"[37.6263,-1.45805]",,,,,
Mavoko Medical Clinic,bofJCK2ECq2,12494,CYAMnUYLITU,Mavoko Medical Clinic,,,,,POINT,"[36.97464,-1.45816]",,,,,
Milimani Community Health Unit,AiLGsTFeiSh,601211,DwHT9pL2XHc,Milimani CHU,,,,,NONE,"[35.31329,0.98199]",,,,,
First Baptist Dispensary,aROKfPobPbj,18226,CYAMnUYLITU,First Baptist Dispensary,,,,,POINT,"[36.97537,-1.4578]",,,,,
Marambach Community Health Unit,xEpNCLQ8k5G,602367,Lhf5atPasou,Marambach CHU,,,,,NONE,"[34.91626,0.984]",,,,,
Most Precious Medical Clinic,mANOeR6sGBi,10735,xhVi71INcFs,Most Precious MC,,,,,NONE,,,,,,
Kinanie Dispensary,ENlNLYthtQS,12321,h7uQVEIqRlk,Kinanie Dispensary,,,,,POINT,"[37.06124,-1.41213]",,,,,
Surungai Community Health  Unit,ioPYF5CYnP5,,p6qxKcVn83Y,Surungai Community Health  Unit,,,,,NONE,,,,,,
Kirita Community Health Unit,GfyIEQRxevL,601210,P4bWQeI57XU,Kirita CHU,,,,,NONE,"[35.15514,1.09185]",,,,,
Nyamokenye H/C,rilnBgF1Jmb,,qH2ke0Qrbu7,Nyamokenye H/C,Health Centre,,,,NONE,,,,,,
Kkit Nursing Home,LZZCvSS7y7s,14955,pp24Rb9gQ9W,Kkit Nursing Home,,,,,POINT,"[36.73252,-1.39533]",,,,,
B Maina Health care,pZn8DiySE4c,,zaU3Wr5KwCY,B Maina Health care,Medical clinic,,,,NONE,,,,,,
Kalunga Dispensary,sWI13TlwMZ9,12157,nDNeAIZ7KRc,Kalunga Dispensary,,,,,POINT,#N/A,,,,,
Village of hope clinic,x6XpBE6KgPG,,NXNdgSCo71E,Village of hope clinic,,,,,NONE,,,,,,
Karen Health Centre,T0QCTzRDCcr,13003,clyAqa9XVNp,Karen Health Centre,,,,,POINT,"[36.70595,-1.32092]",,,,,
Itangani Dispensary,AVAneMklGt1,18680,qWZAzrzTN2v,Itangani Dispensary,,,,,POINT,"[38.17987,-1.33080]",,,,,
Mary Immaculate Clinic Mukuru,Ys64m0FQOFC,12982,LYgnp1wcewP,Mary Immaculate Clinic Mukuru,,,,,POINT,"[36.83306,-1.3662]",,,,,
Makararangwe Dispensary,mr3btxzpInp,13758,dkHXkFhXXxJ,Makararangwe Dispensary,,,,,POINT,"[34.65609,-1.33429]",,,,,
Mt Elgon Np Dispensary,US2758TQo9n,15240,t4cjnduc4dV,Mt Elgon Np Dispensary,,,,,POINT,,,,,,
Ongata Medical Clinic,QDqBywOY7sW,15438,pp24Rb9gQ9W,Ongata Medical Clinic,,,,,POINT,"[36.7523,-1.38778]",,,,,
Ntimaru Clinic,rEcRYHUJSF5,13857,dkHXkFhXXxJ,Ntimaru Clinic,,,,,POINT,"[34.68957,-1.34102]",,,,,
Upper Kajulu,COoGRwXee62,,c6ArWJ4Xjhv,Upper Kajulu,,,,,NONE,,,,,,
Lower Kajulu (C U),hwtZhh9tU3v,,o8qbdITAWcU,Lower Kajulu (C.u),,,,,NONE,,,,,,
Guru Nanak Clinic,wUI6iHnwZF4,11406,I1ioJIBPdpG,Guru Nanak Clinic,,,,,POINT,,,,,,
Kombe Community Unit,NZeOPXmKjii,,KpXqE32Rm1d,Kombe Community Unit,,,,,NONE,,,,,,
Amakara Bcommunity  Unit,Lxq2Mv48rHU,,StFirDFW5MP,Amakara Bcommunity  Unit,,,,,NONE,,,,,,
LUNYU COMMUNITY UNIT,YPeCepcsFoI,,kbdzFwfqYb8,LUNYU COMMUNITY UNIT,COMMUNITY UNIT,,,,NONE,,,,,,
Nyaramba Community Unit,RpwEPdnfMjW,,Cl76IbPa084,Nyaramba Community Unit,,,,,NONE,,,,,,
Tagache Community Unit,OfDmq97mBvD,,cLo2mMOlSkq,Tagache Community Unit,,,,,NONE,,,,,,
Rae Dispensary,AqD7UCCUGCh,14024,G2B9ridstXR,Rae Dispensary,,,,,POINT,"[34.95691,-0.2382]",,,,,
Opapla Dispensary,zeG49V2oKJ1,13990,ulkhuNyw2MH,Opapla Dispensary,,,,,POINT,"[34.41908,-0.09656]",,,,,
Imani Health Care (Machakos),yg5ppxhOxzR,12088,m6H14WsORB0,Imani MC (Machakos),,,,facility closed,POINT,"[37.2494,-1.4548]",,,,,
Kipkeikei Community Health Unit,E8BDzN5TiBp,601208,t8mzOrmQUgY,Kipkeikei CHU,,,,,NONE,"[35.2093,1.01374]",,,,,
KEGOGI,MfnoczMfKHt,,nrZfcIAiyRx,KEGOGI,,,,,NONE,,,,,,
Nyakegogi Community Unit,F8uJUw53Px5,,VoLlHiVh09V,Nyakegogi Community Unit,,,,,NONE,,,,,,
Kerio Community Health Unit,UVIijnydL0w,602902,EqyJ3aErOqW,Kerio CHU,Located in Kerio Location,,,,NONE,"[36.02577,3.00054]",,,,,
Kemakoba Dispensary,ZZlixwQkaOH,20247,k00olmG2C2e,Kemakoba Dispensary,Dispensaty,,,Operational facility.,NONE,,,,,,
Riat Dispensary,RuEWpmWUmCM,14046,DP7qvMiw5Du,Riat Disp (Kisumu West),,,,,POINT,"[34.66381,-0.02097]",,,,,
Daima Hcbc Community Unit,GL97DhTEVQZ,,lUJfdy0aj75,Daima  hcbc,Community Unit,,,long distance to dispensary and regular cattle raids,NONE,,,,,,
Turwa Community Unit,cGl7UTsHPSP,,r1ZedtoM2sn,Turwa Community Unit,,,,,NONE,,,,,,
Genesis Clinic (Imenti North),N1MIQri7WqF,16574,WnXi46WSP7B,Genesis Clinic (Imenti No,,,,,POINT,"[37.55921,0.11998]",,,,,
Imani Medical Clinic,S2DEaSnlDMA,16579,WnXi46WSP7B,Imani Medical Clinic,,,,,POINT,"[37.55997,0.12172]",,,,,
Kegochi B Community Unit,ZCxIvDdbDVh,,JwhMhNUy3sL,Kegochi B Community Unit,,,,,NONE,,,,,,
Kibuyuni CU,zwMbwqzLbec,,bvUg2vPkLWw,Kibuyuni CU,,,,,NONE,,,,,,
Wundanyi Prison Dispensary,Cn1jEGMmoIF,,mkbKajFxEDT,Wundanyi Prison Dispensary,Located at Wundanyi Prison,,,,NONE,,,,,,
Morukarisa Community Unit,Bp4Z3QyxYRl,,jZfUpRhqOQC,Morukarisa Community Unit,Community Unit,,,,NONE,,,,,,
Mkongani Dispensary,THNDq8DTAhT,11629,rzPzDuVVuqw,Mkongani Dispensary,,,,,POINT,"[39.26751,-4.29084]",,,,,
Idereri Community Unit,SNhPEMeyOjo,,TebstKvirIl,Idereri Community Unit,,,,,NONE,,,,,,
St Theresa Hospital (Kiirua),nGyonUvdpOm,12303,SKXh3KXdbVU,kiirua mission,,,,,POINT,"[37.56725,0.12577]",,,,,
Odioi Community Unit,tHUVeJR0aKF,1576800,Uzbi7NX6aVo,Odioi Community Unit,,,,operational,NONE,,,,,,
Okiludu Community Unit,pRpiA3QpFkk,,NTd90mu0tB5,OKILUDU CU,,,,,NONE,,,,,,
Isiolo District Hospital,qiW2KOBj6AN,12094,rIdiIpv9fBt,Isiolo District Hospital,Level 4 ( Tier 3),,,,POINT,"[37.58884,0.3648]",,,,,
Nyota Njema Medical Clinic,ZtzXHq1aDvg,19191,iNmCeQG70K0,Njota  Njema,,,,,POINT,"[37.98739,0.33718]",,,,,
Bright Clinic,Fmimhs0Y0ch,11954,iNmCeQG70K0,Bright Clinic,Near Antubentwe Kiongo,,,,POINT,"[37.98751,0.33724]",,,,,
Namduru Community Health Unit,dYiTT2rlPtH,,q7a1TH1APLe,Namduru CHU,,,,,NONE,,,,,,
Ndere Dispensary,N1efDo6sbnn,,DbwgMpyBfwd,Ndere Dispensary,Dispensary,,,,POINT,,,,,,
Nguluni Health Centre,O5xsvwvsy27,12657,OMFDcpMhxBr,Nguluni Health Centre,,,,,POINT,"[37.2792,-1.27998]",,,,,
Pumwani Majengo Dispensary,qNJkz8G7pfV,13155,x6E428s1HPf,Pumwani Majengo Disp,,,,,POINT,"[36.84461,-1.28527]",,,,,
Madina Nursing Home,QnuXu1HTR8X,13055,i1zR9ESXM9L,Madina Nursing Home,,,,,POINT,"[36.85066,-1.27605]",,,,,
Huruma Lions Dispensary,m0NMs35zjQP,12974,tsmsPb6qMFa,Huruma Lions Dispensary,,,,,POINT,"[36.86703,-1.26085]",,,,,
Dr Aziz MOHamed Medical Clinic,NP7CdJzEwO0,12924,QhDd2LAuXAF,Dr Aziz Mohamed Medical c,,,,,POINT,"[36.801,-1.2546]",,,,,
Sunrise Medical Clinic,KK7EmrDtNcT,22369,Dcu26yytcIH,Sunrise Medical Clinic,,,,,NONE,,,,,,
St Stephen's Children Clinic Gatondo,B5KDfPO82iA,17440,vEAFtHnPDrX,St. Stephen's CC Gatondo,,,,,POINT,"[37.49566,-0.5602]",,,,,
Baraka Medical Clinic,vlBRPE6djeW,17426,M2Y9JtFNd0u,Baraka Medical Clinic,,,,,POINT,"[35.32586,0.29156]",,,,,
St Maurice Medical Services,fKcdls2wzxr,19438,I6S3XcUsF34,ST.Maurice Medical Services,,,,,POINT,"[36.90218,-1.28193]",,,,,
Bumala CFW clinic,P90X8t8IIDo,20572,WnuuhfEMxBf,Bumala CFW clinic,Private clinic,,,private clinic offering basic out patient services,POINT,"[34.20157,0.30464]",,,,,
State House Dispensary (Nairobi),W7qp0d5YUft,13232,yXbOIljEz90,State House Dispensary,,,,,POINT,"[36.8012,-1.28558]",,,,,
Utugi CFW Clinic,YgkbCu1yxtA,21703,GjGpfHjSGbO,Utugi CFW Clinic,Kathangari Markert,,,,POINT,"[37.44093,0.47256]",,,,,
St Marys Dispensary (Mbiuni),Aq6wkhJT9fn,12762,mTYNhOlvCK8,St Marys Dispensary (Mbiuni),,,,,POINT,"[37.3905,-1.25209]",,,,,
Padens Medicare Centre,JXe9XqOiUzX,13137,HWHpeXSxVCb,Padens Clinic,,,,,POINT,"[36.74868,-1.26624]",,,,,
Ilkerin Dispensary (Narok South),sZHfUCeCscs,14563,Xo0N7hDyvPP,Ilkerin Disp (Narok South,,,,,POINT,"[35.66986,-1.23518]",,,,,
Neema Medical Clinic (Malindi),RgJwLfgqTLM,11707,nsigtOm8lE7,Neema MC (Malindi),,,,Operational,POINT,"[40.13759,-3.03775]",,,,,
CHEPKURKUR NORTH COMMUNITY UNIT,TofwJVTj4LP,,avaaIAtXbtg,CHEPKURKUR NORTH COMMUNITY UNIT,,,,,NONE,,,,,,
St Veronica EDARP,jNY1DdzbBDr,18409,zP3xgQdPmJX,St. Veronica EDARP,FBO,,,,POINT,"[36.8552,-1.28387]",,,,,
